_vname_,_label_,_x_,_yhat_,_ids_
i9_health_Yes,model_2b_xgboost_explainer,0.65,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.66,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.67,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.68,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.6900000000000001,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.7000000000000001,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.71,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.72,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.73,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.74,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.75,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.76,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.77,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.78,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.79,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.8,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.81,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.8200000000000001,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.8300000000000001,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.84,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.85,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.86,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.87,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.88,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.89,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.9,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.91,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.92,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.93,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.9400000000000001,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.9500000000000001,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.96,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.97,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.98,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,0.99,0.51628125,0
i9_health_Yes,model_2b_xgboost_explainer,1.0,0.55948514,0
state_Victoria,model_2b_xgboost_explainer,0.0,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.01,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.02,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.03,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.04,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.05,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.06,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.07,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.08,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.09,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.1,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.11,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.12,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.13,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.14,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.15,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.16,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.17,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.18,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.19,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.2,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.21,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.22,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.23,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.24,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.25,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.26,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.27,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.28,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.29,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.3,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.31,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.32,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.33,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.34,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.35000000000000003,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.36,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.37,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.38,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.39,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.4,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.41000000000000003,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.42,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.43,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.44,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.45,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.46,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.47000000000000003,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.48,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.49,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.5,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.51,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.52,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.53,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.54,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.55,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.56,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.5700000000000001,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.58,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.59,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.6,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.61,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.62,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.63,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.64,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.65,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.66,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.67,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.68,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.6900000000000001,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.7000000000000001,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.71,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.72,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.73,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.74,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.75,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.76,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.77,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.78,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.79,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.8,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.81,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.8200000000000001,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.8300000000000001,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.84,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.85,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.86,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.87,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.88,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.89,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.9,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.91,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.92,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.93,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.9400000000000001,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.9500000000000001,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.96,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.97,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.98,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,0.99,0.5195515,0
state_Victoria,model_2b_xgboost_explainer,1.0,0.5806299,0
state_New South Wales,model_2b_xgboost_explainer,0.0,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.01,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.02,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.03,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.04,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.05,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.06,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.07,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.08,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.09,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.1,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.11,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.12,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.13,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.14,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.15,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.16,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.17,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.18,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.19,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.2,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.21,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.22,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.23,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.24,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.25,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.26,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.27,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.28,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.29,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.3,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.31,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.32,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.33,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.34,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.35000000000000003,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.36,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.37,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.38,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.39,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.4,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.41000000000000003,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.42,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.43,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.44,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.45,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.46,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.47000000000000003,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.48,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.49,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.5,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.51,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.52,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.53,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.54,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.55,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.56,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.5700000000000001,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.58,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.59,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.6,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.61,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.62,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.63,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.64,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.65,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.66,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.67,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.68,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.6900000000000001,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.7000000000000001,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.71,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.72,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.73,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.74,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.75,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.76,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.77,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.78,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.79,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.8,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.81,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.8200000000000001,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.8300000000000001,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.84,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.85,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.86,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.87,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.88,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.89,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.9,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.91,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.92,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.93,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.9400000000000001,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.9500000000000001,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.96,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.97,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.98,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,0.99,0.5322749,0
state_New South Wales,model_2b_xgboost_explainer,1.0,0.5985508,0
r1_1,model_2b_xgboost_explainer,1.0,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.06,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.12,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.18,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.24,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.3,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.3599999999999999,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.42,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.48,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.54,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.6,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.66,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.72,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.78,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.8399999999999999,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.9,0.45379755,0
r1_1,model_2b_xgboost_explainer,1.96,0.45379755,0
r1_1,model_2b_xgboost_explainer,2.02,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.08,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.1399999999999997,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.2,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.26,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.32,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.38,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.44,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.5,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.56,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.62,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.6799999999999997,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.74,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.8,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.86,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.92,0.47626093,0
r1_1,model_2b_xgboost_explainer,2.98,0.47626093,0
r1_1,model_2b_xgboost_explainer,3.04,0.517299,0
r1_1,model_2b_xgboost_explainer,3.1,0.517299,0
r1_1,model_2b_xgboost_explainer,3.16,0.517299,0
r1_1,model_2b_xgboost_explainer,3.2199999999999998,0.517299,0
r1_1,model_2b_xgboost_explainer,3.28,0.517299,0
r1_1,model_2b_xgboost_explainer,3.34,0.517299,0
r1_1,model_2b_xgboost_explainer,3.4,0.517299,0
r1_1,model_2b_xgboost_explainer,3.46,0.517299,0
r1_1,model_2b_xgboost_explainer,3.52,0.517299,0
r1_1,model_2b_xgboost_explainer,3.58,0.517299,0
r1_1,model_2b_xgboost_explainer,3.6399999999999997,0.517299,0
r1_1,model_2b_xgboost_explainer,3.6999999999999997,0.517299,0
r1_1,model_2b_xgboost_explainer,3.76,0.517299,0
r1_1,model_2b_xgboost_explainer,3.82,0.517299,0
r1_1,model_2b_xgboost_explainer,3.88,0.517299,0
r1_1,model_2b_xgboost_explainer,3.94,0.517299,0
r1_1,model_2b_xgboost_explainer,4.0,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.0600000000000005,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.12,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.18,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.24,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.3,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.359999999999999,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.42,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.48,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.54,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.6,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.66,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.72,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.779999999999999,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.84,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.9,0.5217983,0
r1_1,model_2b_xgboost_explainer,4.96,0.5217983,0
r1_1,model_2b_xgboost_explainer,5.02,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.08,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.14,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.2,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.26,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.32,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.38,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.4399999999999995,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.5,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.56,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.62,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.68,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.74,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.8,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.859999999999999,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.92,0.5620809,0
r1_1,model_2b_xgboost_explainer,5.9799999999999995,0.5620809,0
r1_1,model_2b_xgboost_explainer,6.04,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.1,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.16,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.22,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.279999999999999,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.34,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.3999999999999995,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.46,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.52,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.58,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.64,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.7,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.76,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.819999999999999,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.88,0.6168746,0
r1_1,model_2b_xgboost_explainer,6.9399999999999995,0.6168746,0
r1_1,model_2b_xgboost_explainer,7.0,0.6195715,0
state_Queensland,model_2b_xgboost_explainer,0.0,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.01,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.02,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.03,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.04,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.05,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.06,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.07,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.08,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.09,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.1,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.11,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.12,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.13,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.14,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.15,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.16,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.17,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.18,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.19,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.2,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.21,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.22,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.23,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.24,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.25,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.26,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.27,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.28,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.29,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.3,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.31,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.32,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.33,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.34,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.35000000000000003,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.36,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.37,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.38,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.39,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.4,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.41000000000000003,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.42,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.43,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.44,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.45,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.46,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.47000000000000003,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.48,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.49,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.5,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.51,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.52,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.53,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.54,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.55,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.56,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.5700000000000001,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.58,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.59,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.6,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.61,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.62,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.63,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.64,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.65,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.66,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.67,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.68,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.6900000000000001,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.7000000000000001,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.71,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.72,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.73,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.74,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.75,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.76,0.5657631,0
state_Queensland,model_2b_xgboost_explainer,0.77,0.5657631,0
